"id","breeding_period","sex","date","straighness_trajectories","nobs","year","rainfall","mean_temperature","wind","year_sur_site","laying","hatching","breeding_success"
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-02-10",0.004,53,2019,1.003,8.107,3.087,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-02-11",0.002,54,2019,0,6.49,5.877,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-02-12",0.001,56,2019,0,5.737,2.553,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-02-13",0.007,54,2019,0,6.54,1.47,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-02-14",0.003,53,2019,0.027,6.513,1.05,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-15",0.004,57,2019,0.03,7.52,0.967,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-16",0.003,57,2019,0.037,7.753,0.823,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-17",0.002,55,2019,0.107,6.99,1.15,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-18",0.002,57,2019,0.037,5.883,1.383,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-19",0.08,54,2019,0.02,5.42,1,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-20",0.035,55,2019,0.093,5.44,0.847,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-21",0.001,53,2019,0.063,7.293,1.14,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-22",0.001,55,2019,0.02,9.433,1.183,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-23",0.001,57,2019,0.037,9.567,1.377,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-24",0.007,52,2019,0.067,7.853,0.97,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-25",0.022,57,2019,0.1,9.03,1.237,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-26",0.002,50,2019,0,10.26,1.133,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-27",0.009,56,2019,0.043,9.91,0.737,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-02-28",0.017,56,2019,0.007,12.447,3.597,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-01",0.011,51,2019,0,12.143,5.83,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-02",0.025,52,2019,0,9.79,4.393,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-03",0,49,2019,0,9.497,1.477,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-04",0.001,49,2019,0,10.72,3.39,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-05",0.002,49,2019,0,9.683,2.65,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-06",0.001,47,2019,0.72,9.497,5.077,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-07",0.002,40,2019,0.007,10.75,2.543,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-08",0.005,33,2019,0.03,8.623,1.857,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-09",0,38,2019,0,9.4,2.66,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-10",0,35,2019,0,11.857,3.613,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-11",0.006,42,2019,0.013,9.113,6.78,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-12",0.008,46,2019,0,6.733,1.337,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-13",0,44,2019,0,8.317,5.14,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","incubation","F","2019-03-14",0,36,2019,0,8.997,5.46,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-15",0,43,2019,0,12.883,5.71,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-16",0.001,49,2019,0,12.397,3.14,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-17",0.001,45,2019,0,10.243,2.913,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-18",0.003,36,2019,0,8.167,6.69,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-19",0.002,23,2019,0,7.403,2.183,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-20",0,41,2019,0.007,6.96,1.403,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-21",0,35,2019,0,8,1.037,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-22",0.009,38,2019,0,11.33,1.293,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-23",0.001,41,2019,0,12.48,1.02,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-24",0.002,41,2019,0,13.317,1.29,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-25",0.007,29,2019,0,10.463,5.563,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-26",0,40,2019,0,9.057,3.63,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-27",0.002,32,2019,0,8.067,1.597,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-28",0.002,33,2019,0,8.513,1.683,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-29",0.004,30,2019,0.03,9.163,1.623,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-30",0,35,2019,0,8.803,1.283,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-03-31",0,30,2019,0.007,9.577,1.26,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-01",0.003,27,2019,0,11.05,1.1,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-02",0.001,31,2019,2.59,10.467,1.5,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-03",0.02,17,2019,29.35,8.54,2.187,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-04",0,27,2019,0,6.71,3.077,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-05",0.001,30,2019,0.18,7.91,2.23,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-06",0.004,20,2019,15.227,7.887,4.33,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-07",0.002,22,2019,2.36,8.127,1.773,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-08",0.041,24,2019,0.043,9.46,2.31,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-09",0.014,15,2019,0.083,10.427,1.573,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-10",0.016,23,2019,7.753,10.01,1.033,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-11",0.022,22,2019,4.98,10.25,1.19,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-12",0.005,17,2019,1.16,10.77,1.92,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-13",0,29,2019,0,10.73,2.98,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-14",0.011,16,2019,0.007,8.283,4.443,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-15",0.001,16,2019,0.14,9.863,1.643,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-16",0.004,15,2019,0.8,10.79,1.107,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-17",0.002,19,2019,0,11.223,1.83,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-18",0.008,19,2019,0,14.267,3.127,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-19",0.043,18,2019,0,16.157,3.243,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-20",0.004,26,2019,0,15.38,2.503,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-21",0.097,14,2019,0.047,16.207,3.04,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-22",0.016,26,2019,0.407,17.23,4.613,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-23",0.004,33,2019,5.007,13.96,3.713,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-24",0.001,37,2019,7.623,13.18,4.717,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-25",0.002,34,2019,9.61,13.613,5.267,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-26",0.001,32,2019,1.143,12.157,2.527,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-27",0.047,33,2019,0,12.75,4.553,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-28",0.001,33,2019,0,11.347,5.877,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-29",0.001,39,2019,0,11.333,4.22,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-04-30",0.001,46,2019,0,13.07,1.463,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-01",0,48,2019,0.067,13.273,1.437,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-02",0.05,51,2019,1.6,13.46,1.713,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-03",0,42,2019,0,12.843,3.3,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-04",0,38,2019,0,12.24,4.983,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-05",0.001,34,2019,0,8.137,8.853,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-06",0.002,38,2019,0,10.117,3.943,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-07",0,48,2019,0,11.933,2.243,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-08",0.257,47,2019,4.74,12.603,3.71,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-09",0.001,47,2019,0.007,14.06,3.013,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-10",0,48,2019,0.053,16.213,1.8,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-11",0,48,2019,0.057,15.563,4.28,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-12",0,55,2019,0,14.46,6.613,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-13",0.029,55,2019,0,15.1,2.867,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-14",0.006,56,2019,0.033,15.133,1.897,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-15",0,53,2019,0,11.45,2.35,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-16",0.001,53,2019,0.007,12.76,1.633,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-17",0.073,50,2019,0.747,11.807,2.243,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-18",0.051,55,2019,4.03,12.893,1.17,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-19",0.003,49,2019,6.657,11.72,2.813,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-20",0,52,2019,0.047,15.23,4.277,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-21",0.001,48,2019,0,16.997,4.217,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-22",0.01,52,2019,0.007,17.023,1.737,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-23",0.019,51,2019,0,16.357,1.807,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-24",0.001,55,2019,0.187,16.467,1.723,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-25",0.001,55,2019,3.297,16.417,1.24,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-26",0.007,55,2019,1.327,15.973,1.417,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-27",0.007,56,2019,0.007,18.52,2.923,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-28",0.014,52,2019,0,17.06,6.09,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-29",0.087,57,2019,0,16.493,5.953,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-30",0.002,55,2019,0,18.1,2.003,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-05-31",0.001,57,2019,0,18.76,2.01,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-01",0.006,57,2019,0,18.78,1.767,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-02",0,56,2019,0,19.457,2.11,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-03",0.002,57,2019,0,19.3,1.623,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-04",0.001,54,2019,0,20.59,2.457,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-05",0.01,56,2019,0,20.853,3.75,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-06",0.001,55,2019,0,17.557,2.38,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-07",0.034,56,2019,0,19.013,3.317,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-08",0.001,57,2019,0,20.04,2.12,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-09",0.002,57,2019,0.27,22.113,2.55,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-10",0,57,2019,2.577,20.033,2.857,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-11",0.005,57,2019,6.73,13.893,1.95,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-12",0.022,57,2019,0.113,15.4,2.507,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-13",0,55,2019,0,18.31,1.353,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-14",0.108,57,2019,0.02,23.167,4.06,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-15",0.006,57,2019,0.007,20.777,2.557,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-16",0,57,2019,0.007,20.733,2.683,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-17",0.001,57,2019,0.013,22.233,1.44,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-18",0.003,43,2019,0,22.573,2.087,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-19",0.001,55,2019,0.007,21.337,2.33,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-20",0.001,57,2019,0.007,22.14,1.92,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-21",0.031,54,2019,0.02,22.55,1.883,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-22",0.001,57,2019,0,22.053,2.15,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-23",0.001,57,2019,0.007,22.567,1.647,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-24",0.004,57,2019,0,24.457,1.727,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-25",0.014,57,2019,0,26.93,2.24,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-26",0.019,57,2019,0,28.527,1.61,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-27",0,57,2019,0,29.62,1.987,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-28",0,57,2019,0.047,31.18,1.837,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-29",0.006,55,2019,0,29.587,1.97,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","rearing","F","2019-06-30",0.043,57,2019,0.177,28.85,1.74,10,1,1,2
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-15",0,53,2020,0,10.7,2.427,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-16",0.001,37,2020,0,12.813,6.067,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-17",0.016,26,2020,0.027,14.187,5.893,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-18",0.009,28,2020,0.603,13.327,3.487,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-19",0.006,29,2020,6.347,12.987,4.477,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-20",0.158,28,2020,48.603,11.553,3.96,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-21",0.016,47,2020,8.56,10.343,2.083,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-22",0.159,57,2020,1.003,9.693,4.477,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-23",0.079,51,2020,0,7.697,3.88,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-24",0.075,43,2020,0.023,8.987,2.68,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-25",0.049,57,2020,0,9.103,4.017,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-26",0.263,57,2020,0,7.253,2.02,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-27",0.075,54,2020,0,9.033,3.91,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-28",0.626,57,2020,0.07,6.163,0.787,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-29",0.306,57,2020,0.067,5.607,0.853,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-30",0.21,57,2020,0.19,4.767,0.797,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2019-12-31",0.477,57,2020,0.113,4.867,0.91,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-01",0.277,54,2020,0.103,4.243,0.693,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-02",0.173,36,2020,0.07,5.353,0.877,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-03",0.147,48,2020,0,8.127,2.007,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-04",0.209,57,2020,0.037,7.99,3.58,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-05",0.19,51,2020,0.1,5.13,1.293,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-06",0.136,45,2020,0.107,6.307,1.057,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-07",0.479,30,2020,0.04,5.443,1.647,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-08",0.16,48,2020,0.05,5.543,0.923,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-09",0.002,57,2020,4.21,6.007,1.34,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-10",0.001,56,2020,3.587,5.487,1.577,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-11",0,46,2020,0.103,4.667,0.86,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-12",0.001,53,2020,0.053,5.12,0.82,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-13",0.004,53,2020,0.12,5.31,1.92,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-14",0.006,53,2020,0,7.923,2.583,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-15",0.002,46,2020,0.18,8.41,2.633,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-16",0.004,47,2020,0.037,7.487,1.82,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-17",0.004,24,2020,7.917,8.133,2.977,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-18",0.002,44,2020,0.03,4.617,3.19,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-19",0.008,52,2020,0.013,3.163,1.557,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-20",0.001,47,2020,3.097,5.503,3.003,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-21",0.002,42,2020,0.693,9.343,5.017,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-22",0,41,2020,0.007,10.99,5.043,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-23",0,46,2020,0.073,11.3,4.507,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-24",0,49,2020,1.677,9.73,2.343,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-25",0.001,40,2020,0.427,9.04,1.723,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-26",0.036,31,2020,9.87,7.257,1.497,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-27",0.005,39,2020,0.097,6.957,1.457,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-28",0.001,44,2020,0.17,8.697,2.95,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-29",0,54,2020,0.023,6.95,2.997,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-30",0.002,55,2020,0.033,7.343,0.89,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-01-31",0.001,56,2020,0.09,9.673,1.18,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-01",0.003,45,2020,0.26,9.69,1.507,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-02",0.007,52,2020,0.073,11.75,2.337,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-03",0.01,56,2020,0,14.84,3.523,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-04",0.003,54,2020,0,9.323,6.683,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-05",0.01,47,2020,0,6.433,4.243,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-06",0.002,41,2020,0,5.84,1.56,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-07",0.005,54,2020,0.043,4.863,0.933,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-08",0.029,51,2020,0.013,6.303,1.79,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-09",0.031,42,2020,0.007,8.38,1.7,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-10",0.026,44,2020,0,11.377,3.077,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-11",0.001,52,2020,0,11.197,4.203,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-12",0,53,2020,0,6.79,3.253,11,1,1,1
"2017_13_site72_F_5397__XX [FRP-BA10753]","pre_breeding","F","2020-02-13",0.058,50,2020,0.453,7.073,1.55,11,1,1,1
