"id","breeding_period","sex","date","nobs","n_flight","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success","prop_time_flight"
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-12",46,7,2020,1.167,16.112,2.43,6,1,0,0,0.152
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-13",45,6,2020,5.942,16.321,1.585,6,1,0,0,0.133
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-14",55,1,2020,6.47,15.555,2.064,6,1,0,0,0.018
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-15",46,19,2020,1.233,16.712,3.067,6,1,0,0,0.413
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-16",51,15,2020,0.888,16.652,4.533,6,1,0,0,0.294
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-17",58,10,2020,0,18.891,6.812,6,1,0,0,0.172
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-19",40,2,2020,0,21.955,7.618,6,1,0,0,0.05
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-20",43,10,2020,0,23.794,4.791,6,1,0,0,0.233
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-23",56,11,2020,0.148,19.361,5.221,6,1,0,0,0.196
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-24",58,10,2020,0,19.321,5.3,6,1,0,0,0.172
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-29",59,11,2020,0.467,20.309,2.794,6,1,0,0,0.186
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-05-31",52,5,2020,0.018,19.115,3.439,6,1,0,0,0.096
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-01",36,2,2020,0.136,19.845,3.13,6,1,0,0,0.056
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-02",47,8,2020,0.221,20.888,1.518,6,1,0,0,0.17
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-03",58,7,2020,2.991,19.497,1.864,6,1,0,0,0.121
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-04",44,8,2020,1.997,17.997,5.033,6,1,0,0,0.182
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-05",33,10,2020,0.076,17.821,7.315,6,1,0,0,0.303
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-08",59,5,2020,0.055,17.179,6.206,6,1,0,0,0.085
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-09",48,8,2020,0.658,16.991,6.618,6,1,0,0,0.167
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-12",53,5,2020,0.182,18.727,2.942,6,1,0,0,0.094
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-16",50,4,2020,0,20.288,5.191,6,1,0,0,0.08
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-17",59,7,2020,0,19.812,4.685,6,1,0,0,0.119
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-20",43,4,2020,0,23.139,3.609,6,1,0,0,0.093
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-21",50,13,2020,0,24.103,6.194,6,1,0,0,0.26
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-26",60,5,2020,0.367,22.597,3.012,6,1,0,0,0.083
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-27",56,4,2020,0,23.106,2.388,6,1,0,0,0.071
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2020-06-30",58,24,2020,3.285,24.827,2.982,6,1,0,0,0.414
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-15",19,2,2021,2.173,12.291,3.064,7,1,1,1,0.105
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-16",20,3,2021,0.012,11.3,3.694,7,1,1,1,0.15
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-17",21,2,2021,0.285,11.324,1.803,7,1,1,1,0.095
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-18",12,2,2021,0.427,12.585,4.591,7,1,1,1,0.167
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-19",20,2,2021,0.294,13.336,3.191,7,1,1,1,0.1
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-20",17,6,2021,2.167,10.473,2.409,7,1,1,1,0.353
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-21",19,1,2021,0.073,8.036,0.782,7,1,1,1,0.053
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-22",21,0,2021,0.215,10.194,1.361,7,1,1,1,0
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-23",21,1,2021,0.076,11.358,2.197,7,1,1,1,0.048
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-24",20,7,2021,0.033,10.409,6.109,7,1,1,1,0.35
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-25",20,1,2021,0.061,5.688,9.324,7,1,1,1,0.05
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-26",16,6,2021,0.009,4.764,8.821,7,1,1,1,0.375
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-27",18,1,2021,0.624,3.33,2.206,7,1,1,1,0.056
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-28",14,2,2021,3.142,7.058,6.582,7,1,1,1,0.143
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-29",13,5,2021,0.164,6.715,5.248,7,1,1,1,0.385
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-30",12,1,2021,0.515,6.252,5.233,7,1,1,1,0.083
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2020-12-31",14,6,2021,0.43,6.715,1.594,7,1,1,1,0.429
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-03",12,6,2021,0,2.2,6.273,7,1,1,1,0.5
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-05",11,4,2021,0.027,2.042,3.297,7,1,1,1,0.364
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-06",15,6,2021,0,1.033,3.191,7,1,1,1,0.4
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-08",14,3,2021,0.024,2.152,4.085,7,1,1,1,0.214
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-10",16,2,2021,3.439,2.048,2.815,7,1,1,1,0.125
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-11",12,2,2021,0,1.176,7.942,7,1,1,1,0.167
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-12",19,3,2021,0.048,5.436,8.23,7,1,1,1,0.158
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-13",15,5,2021,0,10.327,8.652,7,1,1,1,0.333
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-14",15,4,2021,0.148,10.064,8.448,7,1,1,1,0.267
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-15",14,3,2021,0.067,8.573,8.991,7,1,1,1,0.214
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-16",33,12,2021,0.039,6.424,6.245,7,1,1,1,0.364
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-17",18,5,2021,0.052,9.603,6.736,7,1,1,1,0.278
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-18",33,17,2021,0,5.679,3.309,7,1,1,1,0.515
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-19",41,3,2021,0,3.806,1.703,7,1,1,1,0.073
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-20",42,8,2021,0,9.703,3.042,7,1,1,1,0.19
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-21",42,3,2021,0.094,9.603,1.824,7,1,1,1,0.071
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-22",40,4,2021,3.312,8.282,5.445,7,1,1,1,0.1
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-23",28,15,2021,3.276,8.845,4.452,7,1,1,1,0.536
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-24",40,21,2021,0.7,7.864,5.609,7,1,1,1,0.525
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-25",42,12,2021,0.161,7.458,3.77,7,1,1,1,0.286
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-26",41,21,2021,0.524,5.43,2.712,7,1,1,1,0.512
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-27",42,16,2021,0.933,11.27,3.936,7,1,1,1,0.381
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-28",45,17,2021,2.224,14.242,4.855,7,1,1,1,0.378
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-29",44,21,2021,0.809,13.033,5.118,7,1,1,1,0.477
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-30",39,6,2021,5.088,9.309,4.818,7,1,1,1,0.154
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-01-31",38,10,2021,5.609,11.609,7.233,7,1,1,1,0.263
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-01",11,4,2021,1.997,12.703,9.652,7,1,1,1,0.364
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-02",35,18,2021,0.039,14.13,2.915,7,1,1,1,0.514
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-03",43,7,2021,0,12.491,1.615,7,1,1,1,0.163
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-04",20,2,2021,1.142,11.106,2.661,7,1,1,1,0.1
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-05",39,2,2021,0.385,12.345,3.858,7,1,1,1,0.051
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-06",42,6,2021,1.164,12.603,4.709,7,1,1,1,0.143
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-07",31,20,2021,0.173,8.991,6.03,7,1,1,1,0.645
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-08",45,8,2021,5.706,8.597,2.197,7,1,1,1,0.178
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-09",45,13,2021,0.312,10.088,3.079,7,1,1,1,0.289
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-10",39,15,2021,0.779,8.355,4.342,7,1,1,1,0.385
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-11",38,17,2021,0,10.412,2.188,7,1,1,1,0.447
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-12",39,5,2021,3.87,7.876,2.503,7,1,1,1,0.128
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-13",40,20,2021,0.024,8.539,4.676,7,1,1,1,0.5
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-02-14",36,1,2021,0.615,5.427,3.882,7,1,1,1,0.028
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-15",33,8,2021,0.158,8.633,4.491,7,1,1,1,0.242
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-16",33,2,2021,0.012,9.345,2.973,7,1,1,1,0.061
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-17",37,13,2021,0.194,10.333,1.273,7,1,1,1,0.351
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-18",47,4,2021,0.579,11.209,3.161,7,1,1,1,0.085
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-19",32,9,2021,0.236,11.93,3.682,7,1,1,1,0.281
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-20",34,9,2021,0.112,12.073,5.745,7,1,1,1,0.265
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-22",14,0,2021,14.915,12.776,8.773,7,1,1,1,0
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-24",15,4,2021,0.012,12.627,4.476,7,1,1,1,0.267
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-25",12,3,2021,0.045,11.3,3.755,7,1,1,1,0.25
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-26",34,10,2021,0,12.355,3.727,7,1,1,1,0.294
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-27",49,24,2021,1.527,11.776,5.155,7,1,1,1,0.49
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-02-28",49,13,2021,0.852,10.285,2.873,7,1,1,1,0.265
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-01",49,8,2021,0.1,10.845,3.894,7,1,1,1,0.163
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-02",41,6,2021,0.064,10.515,3.364,7,1,1,1,0.146
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-03",44,7,2021,0,9.979,1.927,7,1,1,1,0.159
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-04",28,4,2021,0.07,10.712,1.23,7,1,1,1,0.143
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-05",41,19,2021,0,10.679,1.261,7,1,1,1,0.463
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-06",46,26,2021,0.967,9.636,0.921,7,1,1,1,0.565
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-07",52,15,2021,18.652,9.964,1.288,7,1,1,1,0.288
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-08",50,23,2021,0.303,10.867,3.473,7,1,1,1,0.46
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-09",52,20,2021,0,9.573,6.312,7,1,1,1,0.385
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-10",50,24,2021,0,9.664,3.258,7,1,1,1,0.48
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-11",52,20,2021,0.018,13.585,2.224,7,1,1,1,0.385
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-12",49,21,2021,0.012,11.636,5.745,7,1,1,1,0.429
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-13",50,24,2021,0.218,11.27,5.467,7,1,1,1,0.48
"2019 11 site28 M 182270 6W [FRP-BA11431]","incubation","M","2021-03-14",51,11,2021,0.506,10.512,7.118,7,1,1,1,0.216
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-15",50,8,2021,0.4,10.424,8.058,7,1,1,1,0.16
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-16",50,10,2021,0.033,11.991,8.148,7,1,1,1,0.2
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-17",54,14,2021,0,11.321,7.906,7,1,1,1,0.259
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-18",54,19,2021,0,8.173,6.452,7,1,1,1,0.352
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-19",53,8,2021,1.273,6.727,4.494,7,1,1,1,0.151
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-20",49,27,2021,0,7.179,6.527,7,1,1,1,0.551
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-21",52,6,2021,0,9.358,9.309,7,1,1,1,0.115
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-22",45,9,2021,0,11.124,9.512,7,1,1,1,0.2
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-23",47,30,2021,0,10.37,3.061,7,1,1,1,0.638
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-24",53,24,2021,0,10.503,2.258,7,1,1,1,0.453
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-25",51,32,2021,0,12.515,4.224,7,1,1,1,0.627
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-26",48,11,2021,0.594,11.764,2.621,7,1,1,1,0.229
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-27",51,29,2021,0,12.391,4,7,1,1,1,0.569
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-28",52,18,2021,0,9.455,1.852,7,1,1,1,0.346
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-29",55,7,2021,0,11.285,2.833,7,1,1,1,0.127
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-30",52,19,2021,0.024,12.203,2.303,7,1,1,1,0.365
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-03-31",53,19,2021,0,11.745,2.867,7,1,1,1,0.358
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-01",51,18,2021,0,12.655,3.061,7,1,1,1,0.353
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-02",55,22,2021,0,13.415,1.585,7,1,1,1,0.4
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-03",56,27,2021,0,15.361,6.664,7,1,1,1,0.482
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-04",55,23,2021,0,13.306,3.718,7,1,1,1,0.418
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-05",54,15,2021,0,14.597,5.661,7,1,1,1,0.278
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-06",57,24,2021,0,10.924,7.573,7,1,1,1,0.421
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-07",56,34,2021,0,7.697,4.233,7,1,1,1,0.607
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-08",57,23,2021,0,8.352,3.103,7,1,1,1,0.404
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-09",57,7,2021,1.53,12.258,6.806,7,1,1,1,0.123
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-10",56,1,2021,10.948,11.576,4.706,7,1,1,1,0.018
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-11",54,7,2021,6.13,10.894,4.021,7,1,1,1,0.13
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-12",42,7,2021,0,9.458,6.624,7,1,1,1,0.167
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-13",57,26,2021,0.012,11.003,3.506,7,1,1,1,0.456
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-14",53,27,2021,0,9.639,1.542,7,1,1,1,0.509
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-15",54,25,2021,0,9.161,1.542,7,1,1,1,0.463
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-16",57,20,2021,0.23,8.882,3.658,7,1,1,1,0.351
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-17",59,15,2021,0.045,10.2,6.973,7,1,1,1,0.254
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-18",58,15,2021,0,12.4,6.076,7,1,1,1,0.259
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-19",59,20,2021,0,12.621,1.967,7,1,1,1,0.339
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-20",53,10,2021,0.515,11.915,2.373,7,1,1,1,0.189
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-21",54,20,2021,0.585,12.073,3.1,7,1,1,1,0.37
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-22",53,20,2021,0.045,12.212,2.567,7,1,1,1,0.377
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-23",51,19,2021,0,13.47,2.53,7,1,1,1,0.373
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-24",51,15,2021,0,13.627,4.133,7,1,1,1,0.294
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-25",54,13,2021,0.342,14.152,3.964,7,1,1,1,0.241
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-26",57,16,2021,3.627,14.236,2.621,7,1,1,1,0.281
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-27",58,9,2021,0.994,14.239,1.679,7,1,1,1,0.155
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-28",53,5,2021,5.112,13.7,1.594,7,1,1,1,0.094
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-29",53,22,2021,0.406,14.373,2.191,7,1,1,1,0.415
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-04-30",53,20,2021,4.424,14.573,2.982,7,1,1,1,0.377
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-01",57,19,2021,5.036,11.727,5.776,7,1,1,1,0.333
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-02",60,27,2021,0,13.348,4.452,7,1,1,1,0.45
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-03",52,17,2021,0,13.376,1.83,7,1,1,1,0.327
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-04",54,11,2021,0.03,15.221,1.785,7,1,1,1,0.204
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-05",54,13,2021,0.012,16.724,5.267,7,1,1,1,0.241
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-06",54,25,2021,0.052,17.47,2.424,7,1,1,1,0.463
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-07",55,24,2021,0.155,17.57,4.879,7,1,1,1,0.436
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-08",54,18,2021,0,16.573,3.306,7,1,1,1,0.333
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-09",58,14,2021,1.506,17.294,6.245,7,1,1,1,0.241
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-10",58,1,2021,7.467,15.512,1.567,7,1,1,1,0.017
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-11",56,13,2021,0.152,13.106,6.461,7,1,1,1,0.232
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-12",57,15,2021,2.236,13.267,3.067,7,1,1,1,0.263
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-13",57,17,2021,1.215,15.179,4.091,7,1,1,1,0.298
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-14",59,12,2021,0.161,14.721,6.042,7,1,1,1,0.203
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-15",58,17,2021,0.418,16.515,1.773,7,1,1,1,0.293
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-17",56,6,2021,0,15.906,6.336,7,1,1,1,0.107
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-18",54,27,2021,0,15.236,2.464,7,1,1,1,0.5
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-19",54,14,2021,0.012,15.394,6.012,7,1,1,1,0.259
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-20",58,27,2021,0,17.024,2.103,7,1,1,1,0.466
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-21",60,5,2021,0,16.109,2.791,7,1,1,1,0.083
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-22",59,23,2021,0,15.894,4.267,7,1,1,1,0.39
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-26",55,19,2021,0,18.297,3.242,7,1,1,1,0.345
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-27",57,21,2021,0,20.279,2.442,7,1,1,1,0.368
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-05-28",58,5,2021,0.045,18.118,1.252,7,1,1,1,0.086
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-03",58,9,2021,0,19.315,3.645,7,1,1,1,0.155
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-06",56,20,2021,0,21.479,5.624,7,1,1,1,0.357
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-08",54,12,2021,0,24.664,4.273,7,1,1,1,0.222
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-10",59,14,2021,0.024,26.076,3.697,7,1,1,1,0.237
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-12",58,20,2021,0,27.115,3.345,7,1,1,1,0.345
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-17",57,9,2021,0.394,23.267,5.082,7,1,1,1,0.158
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-18",59,10,2021,0,23.782,3.291,7,1,1,1,0.169
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-20",55,7,2021,11.006,22.848,2.77,7,1,1,1,0.127
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-29",60,6,2021,0,21.403,6.073,7,1,1,1,0.1
"2019 11 site28 M 182270 6W [FRP-BA11431]","rearing","M","2021-06-30",59,21,2021,0,21.827,4.218,7,1,1,1,0.356
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-12-15",14,3,2022,0,6.433,1.367,8,0,0,0,0.214
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-12-16",12,0,2022,0.106,4.573,0.839,8,0,0,0,0
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-12-17",15,1,2022,0.018,5.209,1.064,8,0,0,0,0.067
"2019 11 site28 M 182270 6W [FRP-BA11431]","pre_breeding","M","2021-12-19",14,3,2022,0.109,6.694,0.973,8,0,0,0,0.214
